last_review,number_of_reviews,room_type,host_host_id,bed_type,price,host_host_id.1,property_type,address_country,host_host_is_superhost,host_host_total_listings_count,address_market,availability_availability_30,availability_availability_60,availability_availability_90,availability_availability_365,review_year,review_month,review_day
2019-01-27,8,Entire home/apt,23141333,Real Bed,250,23141333,Apartment,Brazil,True,2,Rio De Janeiro,1,1,15,196,2019,01,27
2018-10-07,24,Entire home/apt,8729599,Real Bed,70,8729599,Apartment,Canada,True,3,Montreal,0,0,0,0,2018,10,07
2019-02-27,64,Entire home/apt,10851216,Real Bed,124,10851216,Guesthouse,United States,True,1,New York,10,28,54,318,2019,02,27
2018-12-25,14,Private room,2883070,Futon,50,2883070,Apartment,Canada,True,6,Montreal,8,8,8,8,2018,12,25
2019-02-26,129,Private room,17739045,Real Bed,99,17739045,Apartment,United States,True,1,New York,8,18,36,299,2019,02,26
2018-11-08,17,Private room,208453,Real Bed,47,208453,House,Canada,False,2,Montreal,30,60,90,365,2018,11,08
2019-02-17,165,Entire home/apt,2275829,Real Bed,210,2275829,Apartment,United States,False,1,New York,1,1,5,5,2019,02,17
2019-02-19,91,Entire home/apt,815977,Real Bed,235,815977,Apartment,United States,True,4,New York,13,18,28,110,2019,02,19
2019-02-25,32,Entire home/apt,22885233,Real Bed,215,22885233,Apartment,United States,False,1,New York,0,7,9,25,2019,02,25
2018-12-21,88,Private room,15752806,Real Bed,90,15752806,House,Australia,False,1,Sydney,3,30,39,282,2018,12,21
2017-11-30,15,Entire home/apt,6811924,Real Bed,534,6811924,Apartment,Hong Kong,False,20,Hong Kong,1,31,61,336,2017,11,30
2019-02-28,18,Entire home/apt,24258186,Real Bed,60,24258186,Apartment,Canada,True,1,Montreal,27,37,37,75,2019,02,28
2019-02-07,52,Entire home/apt,3744544,Real Bed,128,3744544,Apartment,Spain,False,33,Barcelona,23,53,83,285,2019,02,07
2018-09-04,1,Private room,23895745,Real Bed,237,23895745,House,Turkey,False,1,Istanbul,30,60,90,365,2018,09,04
2019-01-03,45,Entire home/apt,1420868,Real Bed,230,1420868,Apartment,United States,False,1,New York,30,60,90,365,2019,01,03
2019-03-01,94,Entire home/apt,23621404,Real Bed,170,23621404,Condominium,United States,True,1,New York,4,19,46,315,2019,03,01
2019-03-03,161,Entire home/apt,4383543,Real Bed,400,4383543,Apartment,United States,True,1,New York,6,14,17,20,2019,03,03
2019-03-08,89,Private room,2232885,Real Bed,353,2232885,Apartment,Hong Kong,True,5,Hong Kong,3,24,47,133,2019,03,08
2017-12-18,6,Entire home/apt,23907954,Real Bed,172,23907954,Apartment,Brazil,False,1,Rio De Janeiro,0,0,0,0,2017,12,18
2018-06-13,17,Private room,17365667,Real Bed,274,17365667,Aparthotel,Turkey,False,9,Istanbul,28,44,71,279,2018,06,13
2019-02-25,420,Private room,277379,Real Bed,85,277379,Apartment,United States,False,2,New York,5,18,31,271,2019,02,25
2018-10-12,23,Private room,2330281,Real Bed,185,2330281,Apartment,Turkey,True,2,Istanbul,28,56,84,343,2018,10,12
2018-11-23,18,Entire home/apt,10563531,Real Bed,295,10563531,Apartment,Brazil,False,2,Rio De Janeiro,15,43,73,163,2018,11,23
2018-12-26,4,Entire home/apt,2872572,Real Bed,599,2872572,Condominium,United States,True,6,New York,3,17,32,258,2018,12,26
2019-02-20,223,Entire home/apt,23053002,Real Bed,1319,23053002,Apartment,Hong Kong,False,2,Hong Kong,2,4,4,35,2019,02,20
2019-02-22,30,Entire home/apt,23745299,Real Bed,145,23745299,House,United States,True,1,New York,0,26,30,140,2019,02,22
2018-08-01,13,Entire home/apt,24480387,Real Bed,500,24480387,Farm stay,Portugal,False,2,Porto,30,56,62,266,2018,08,01
2019-01-10,59,Entire home/apt,24484653,Real Bed,99,24484653,Apartment,Canada,True,1,Montreal,13,26,44,244,2019,01,10
2019-01-01,8,Entire home/apt,24569994,Real Bed,280,24569994,Apartment,Brazil,False,2,Rio De Janeiro,8,19,38,38,2019,01,01
2015-06-08,3,Entire home/apt,7759020,Real Bed,150,7759020,Apartment,United States,False,1,New York,0,0,0,0,2015,06,08
2019-02-09,168,Entire home/apt,10814703,Real Bed,129,10814703,Apartment,Australia,True,1,Sydney,11,17,36,311,2019,02,09
2019-02-18,92,Entire home/apt,24624590,Real Bed,190,24624590,House,United States,True,1,New York,3,17,38,282,2019,02,18
2019-02-20,229,Private room,23621055,Real Bed,85,23621055,Apartment,Spain,False,2,Barcelona,16,40,70,160,2019,02,20
2019-01-26,171,Private room,11248362,Real Bed,105,11248362,Apartment,Turkey,False,4,Istanbul,11,25,26,282,2019,01,26
2018-06-27,4,Entire home/apt,4420701,Real Bed,149,4420701,Apartment,Brazil,False,22,Rio De Janeiro,5,10,31,280,2018,06,27
2016-12-13,3,Entire home/apt,8563244,Real Bed,200,8563244,Apartment,United States,False,1,New York,0,0,0,0,2016,12,13
2018-08-26,32,Entire home/apt,24241309,Real Bed,110,24241309,Apartment,Canada,True,2,Montreal,0,0,0,132,2018,08,26
2019-01-27,145,Entire home/apt,12518090,Real Bed,145,12518090,House,United States,False,4,New York,4,27,50,213,2019,01,27
2018-10-07,32,Private room,6465286,Real Bed,100,6465286,Apartment,United States,True,2,New York,0,0,0,0,2018,10,07
2019-01-27,68,Entire home/apt,24690390,Real Bed,351,24690390,Apartment,Brazil,True,1,Rio De Janeiro,10,27,44,290,2019,01,27
2018-12-28,48,Private room,2052361,Futon,40,2052361,Apartment,United States,False,3,New York,0,0,0,0,2018,12,28
2017-04-30,7,Entire home/apt,6005777,Real Bed,242,6005777,Apartment,Brazil,False,1,Rio De Janeiro,0,0,0,0,2017,04,30
2018-11-05,29,Entire home/apt,3820308,Real Bed,550,3820308,Apartment,Hong Kong,False,17,Hong Kong,28,58,88,88,2018,11,05
2019-02-15,210,Private room,22037293,Real Bed,761,22037293,Boutique hotel,Hong Kong,False,9,Hong Kong,7,27,53,143,2019,02,15
2019-01-06,48,Private room,2368753,Real Bed,80,2368753,Apartment,United States,False,1,New York,0,0,0,2,2019,01,06
2016-08-29,3,Private room,24723972,Real Bed,149,24723972,Apartment,Brazil,False,2,Rio De Janeiro,0,0,0,0,2016,08,29
2016-12-24,4,Private room,8913942,Real Bed,903,8913942,Apartment,Hong Kong,False,3,Hong Kong,0,0,0,0,2016,12,24
2018-02-16,6,Entire home/apt,24724314,Real Bed,101,24724314,Apartment,Brazil,False,1,Rio De Janeiro,0,0,0,0,2018,02,16
2019-03-02,10,Entire home/apt,25065391,Real Bed,151,25065391,Apartment,Australia,False,1,Sydney,24,53,83,356,2019,03,02
2019-01-05,141,Entire home/apt,12510074,Real Bed,385,12510074,Apartment,Turkey,False,15,Istanbul,18,44,69,341,2019,01,05
2016-08-18,1,Private room,2393475,Real Bed,280,2393475,Apartment,Brazil,False,2,Rio De Janeiro,30,60,90,365,2016,08,18
2014-12-03,10,Private room,2438262,Real Bed,95,2438262,Apartment,United States,False,1,New York,30,60,90,365,2014,12,03
2019-01-07,39,Entire home/apt,70933,Real Bed,3253,70933,Serviced apartment,Brazil,False,8,Rio De Janeiro,6,36,56,325,2019,01,07
2016-01-03,1,Private room,25643776,Real Bed,93,25643776,Apartment,Brazil,False,2,Rio De Janeiro,0,0,0,0,2016,01,03
2016-10-25,31,Private room,5488247,Real Bed,35,5488247,Apartment,Spain,False,1,Barcelona,0,0,0,0,2016,10,25
2015-08-03,2,Entire home/apt,1225123,Real Bed,140,1225123,Apartment,Canada,False,3,Montreal,0,0,0,0,2015,08,03
2019-03-02,177,Entire home/apt,1189239,Real Bed,871,1189239,Apartment,Hong Kong,True,1,Hong Kong,3,7,28,284,2019,03,02
2017-06-23,1,Private room,10125812,Real Bed,290,10125812,Serviced apartment,Canada,False,7,Montreal,28,58,88,363,2017,06,23
2019-01-03,60,Private room,2473959,Real Bed,100,2473959,Apartment,Australia,False,1,Sydney,0,0,0,0,2019,01,03
2018-10-05,18,Private room,25376581,Real Bed,100,25376581,Boutique hotel,Turkey,False,6,Istanbul,30,60,90,365,2018,10,05
2018-12-31,4,Private room,10981452,Real Bed,903,10981452,Bed and breakfast,Hong Kong,False,3,Hong Kong,30,60,90,365,2018,12,31
2019-02-01,24,Entire home/apt,25335674,Real Bed,264,25335674,Apartment,Australia,True,3,Sydney,3,30,32,293,2019,02,01
2019-02-01,12,Entire home/apt,19982033,Real Bed,194,19982033,Apartment,Brazil,True,2,Rio De Janeiro,20,50,69,139,2019,02,01
2016-08-31,1,Entire home/apt,18288365,Real Bed,380,18288365,Apartment,Brazil,False,1,Rio De Janeiro,14,44,74,234,2016,08,31
2018-08-21,34,Private room,24743589,Real Bed,50,24743589,Apartment,Canada,False,1,Montreal,29,59,89,89,2018,08,21
2019-01-04,3,Entire home/apt,12057949,Real Bed,249,12057949,Apartment,United States,False,472,New York,30,60,90,365,2019,01,04
2019-01-23,91,Entire home/apt,25310243,Real Bed,86,25310243,Apartment,Brazil,True,2,Rio De Janeiro,4,7,20,82,2019,01,23
2016-02-25,10,Entire home/apt,3972936,Real Bed,100,3972936,Apartment,Spain,False,28,Barcelona,0,0,0,0,2016,02,25
2019-01-01,15,Entire home/apt,1946840,Real Bed,185,1946840,Apartment,United States,True,2,New York,21,24,32,98,2019,01,01
2016-03-10,42,Private room,2544222,Real Bed,58,2544222,Apartment,Turkey,False,1,Istanbul,19,49,79,354,2016,03,10
2015-02-05,1,Private room,26779543,Real Bed,201,26779543,Apartment,Brazil,False,1,Rio De Janeiro,30,60,90,365,2015,02,05
2019-03-03,171,Entire home/apt,24761711,Real Bed,195,24761711,Apartment,United States,True,1,New York,10,12,12,220,2019,03,03
2019-02-21,87,Entire home/apt,2397234,Real Bed,25,2397234,Loft,Spain,False,3,Barcelona,0,5,5,99,2019,02,21
2019-03-01,120,Entire home/apt,3123210,Real Bed,97,3123210,Apartment,Spain,False,2,Barcelona,9,10,18,181,2019,03,01
2018-12-07,10,Entire home/apt,6389428,Real Bed,283,6389428,Apartment,Hong Kong,False,9,Hong Kong,1,31,61,336,2018,12,07
2016-07-06,2,Private room,5527054,Real Bed,148,5527054,Apartment,Turkey,False,3,Istanbul,30,60,90,365,2016,07,06
2018-08-06,2,Private room,22553766,Real Bed,200,22553766,Hotel,Turkey,False,10,Istanbul,30,60,90,365,2018,08,06
2019-01-04,32,Entire home/apt,19097001,Real Bed,453,19097001,Apartment,Turkey,False,11,Istanbul,30,60,90,365,2019,01,04
2018-12-05,88,Entire home/apt,13971026,Real Bed,101,13971026,Apartment,Canada,False,2,Montreal,7,37,67,157,2018,12,05
2017-10-17,3,Private room,24902764,Real Bed,250,24902764,Apartment,Brazil,False,1,Rio De Janeiro,3,3,3,3,2017,10,17
2018-04-01,15,Entire home/apt,21117355,Real Bed,48,21117355,Apartment,Portugal,True,13,Porto,14,40,70,233,2018,04,01
2019-01-14,101,Entire home/apt,2423945,Real Bed,261,2423945,Apartment,Brazil,True,1,Rio De Janeiro,9,29,59,149,2019,01,14
2016-06-23,2,Entire home/apt,2515124,Real Bed,145,2515124,Apartment,United States,False,1,New York,0,0,0,0,2016,06,23
2019-02-04,258,Private room,1490833,Real Bed,99,1490833,Apartment,United States,False,2,New York,2,7,14,187,2019,02,04
2016-09-22,1,Entire home/apt,153721,Real Bed,336,153721,Apartment,Brazil,False,38,Rio De Janeiro,0,11,41,316,2016,09,22
2017-05-18,2,Private room,2499854,Real Bed,121,2499854,Apartment,Turkey,False,1,Istanbul,30,60,90,365,2017,05,18
2017-08-14,23,Entire home/apt,2517389,Real Bed,140,2517389,House,Spain,False,2,Barcelona,0,0,0,188,2017,08,14
2017-11-21,5,Private room,25669888,Real Bed,487,25669888,Apartment,Hong Kong,False,11,Hong Kong,0,0,0,186,2017,11,21
2018-11-10,15,Entire home/apt,26077134,Real Bed,139,26077134,Apartment,Australia,False,2,Sydney,0,0,0,0,2018,11,10
2019-03-01,123,Entire home/apt,7053689,Real Bed,96,7053689,Apartment,Spain,False,37,Barcelona,17,42,72,343,2019,03,01
2019-02-11,126,Private room,1705071,Real Bed,95,1705071,Apartment,United States,False,2,New York,26,37,67,342,2019,02,11
2019-01-07,64,Entire home/apt,4255118,Real Bed,209,4255118,Apartment,Brazil,False,60,Rio De Janeiro,13,31,44,203,2019,01,07
2018-09-01,11,Private room,25167548,Real Bed,42,25167548,Apartment,Canada,False,1,Montreal,0,0,2,134,2018,09,01
2018-11-24,42,Private room,25831854,Real Bed,25,25831854,Apartment,Portugal,True,2,Porto,21,51,81,342,2018,11,24
2018-10-14,2,Entire home/apt,1447144,Real Bed,70,1447144,Apartment,Spain,False,74,Barcelona,30,60,90,365,2018,10,14
2019-02-24,138,Entire home/apt,10942031,Real Bed,198,10942031,Townhouse,United States,True,1,New York,5,17,21,243,2019,02,24
2016-05-11,1,Private room,24938237,Real Bed,53,24938237,Apartment,Turkey,False,1,Istanbul,29,59,89,89,2016,05,11
2018-07-17,6,Entire home/apt,22895173,Real Bed,60,22895173,Apartment,Portugal,False,3,Porto,25,42,52,210,2018,07,17
2015-09-08,4,Entire home/apt,7422015,Real Bed,75,7422015,Apartment,Canada,False,1,Montreal,0,0,0,0,2015,09,08
2018-01-14,171,Private room,10795846,Real Bed,78,10795846,Apartment,United States,True,2,New York,0,0,0,0,2018,01,14
2019-01-27,47,Private room,12878407,Real Bed,131,12878407,House,Brazil,True,16,Rio De Janeiro,30,60,90,347,2019,01,27
2019-02-07,56,Private room,25409855,Real Bed,23,25409855,Apartment,Canada,True,2,Montreal,1,16,46,136,2019,02,07
2019-01-28,79,Entire home/apt,2385085,Real Bed,578,2385085,Apartment,Brazil,True,1,Rio De Janeiro,8,38,68,343,2019,01,28
2019-02-27,102,Private room,2389885,Real Bed,100,2389885,Apartment,United States,True,1,New York,5,5,10,69,2019,02,27
2019-02-20,219,Entire home/apt,90860,Real Bed,145,90860,Loft,United States,True,3,New York,0,0,0,22,2019,02,20
2019-02-01,62,Entire home/apt,5829222,Real Bed,174,5829222,Serviced apartment,Turkey,False,8,Istanbul,6,16,32,291,2019,02,01
2018-09-09,6,Private room,16378976,Pull-out Sofa,119,16378976,Serviced apartment,Brazil,True,3,Rio De Janeiro,12,40,70,160,2018,09,09
2018-11-25,159,Private room,9059339,Real Bed,61,9059339,Apartment,United States,False,1,New York,16,38,68,343,2018,11,25
2018-08-05,40,Private room,25379501,Real Bed,62,25379501,Apartment,United States,True,2,New York,0,5,34,34,2018,08,05
2019-03-02,164,Entire home/apt,4006184,Real Bed,75,4006184,Apartment,Spain,False,17,Barcelona,8,14,32,241,2019,03,02
2019-02-25,216,Private room,7736332,Real Bed,75,7736332,House,Australia,False,4,Sydney,7,36,66,157,2019,02,25
2018-08-05,36,Entire home/apt,25134822,Real Bed,130,25134822,Apartment,United States,False,2,New York,0,0,6,267,2018,08,05
2019-01-05,6,Entire home/apt,25236936,Real Bed,254,25236936,Apartment,Brazil,False,1,Rio De Janeiro,21,21,26,26,2019,01,05
2018-08-06,71,Private room,7823268,Real Bed,55,7823268,Apartment,United States,True,1,New York,30,60,90,365,2018,08,06
2018-12-02,23,Entire home/apt,16639645,Real Bed,75,16639645,Apartment,Australia,True,1,Sydney,1,1,1,36,2018,12,02
2019-01-27,76,Entire home/apt,770461,Real Bed,175,770461,Farm stay,United States,False,8,New York,4,29,59,334,2019,01,27
2019-02-16,265,Private room,28012645,Real Bed,60,28012645,Apartment,Spain,True,4,Barcelona,3,22,37,290,2019,02,16
2019-02-18,21,Entire home/apt,2120838,Real Bed,110,2120838,House,United States,False,14,New York,28,58,88,360,2019,02,18
2019-02-07,63,Entire home/apt,299462,Real Bed,705,299462,Apartment,Spain,False,98,Barcelona,7,14,28,56,2019,02,07
2017-05-29,26,Entire home/apt,8617821,Real Bed,801,8617821,Apartment,Hong Kong,False,1,Hong Kong,0,0,0,0,2017,05,29
2018-04-12,174,Entire home/apt,2579651,Real Bed,90,2579651,Apartment,Spain,False,11,Barcelona,0,4,29,272,2018,04,12
2019-02-24,68,Entire home/apt,7785405,Real Bed,500,7785405,Condominium,United States,True,2,New York,10,16,29,243,2019,02,24
2018-12-09,124,Entire home/apt,27536921,Real Bed,165,27536921,Apartment,United States,False,1,New York,27,37,63,314,2018,12,09
2018-12-17,83,Private room,3868692,Real Bed,125,3868692,Loft,United States,True,2,New York,4,12,21,190,2018,12,17
2019-01-01,13,Entire home/apt,25514162,Real Bed,216,25514162,Apartment,Turkey,False,2,Istanbul,30,60,90,365,2019,01,01
2018-02-14,4,Entire home/apt,16479522,Real Bed,601,16479522,Apartment,Brazil,False,2,Rio De Janeiro,0,0,0,0,2018,02,14
2018-08-12,28,Private room,15955656,Real Bed,502,15955656,Hostel,Hong Kong,False,2,Hong Kong,0,0,0,222,2018,08,12
2019-02-08,51,Entire home/apt,27169864,Real Bed,175,27169864,House,United States,False,1,New York,4,34,64,185,2019,02,08
2019-02-27,127,Entire home/apt,15609380,Real Bed,384,15609380,House,United States,True,2,New York,11,28,47,277,2019,02,27
2017-01-01,11,Entire home/apt,5030218,Real Bed,119,5030218,Apartment,Australia,False,2,Sydney,0,0,0,0,2017,01,01
2015-12-23,3,Entire home/apt,2119276,Real Bed,250,2119276,Apartment,United States,False,39,New York,1,6,36,311,2015,12,23
2018-10-12,55,Private room,710443,Real Bed,185,710443,Apartment,United States,True,2,New York,6,6,6,6,2018,10,12
2019-02-06,408,Private room,14948298,Real Bed,29,14948298,Apartment,Portugal,False,2,Porto,11,18,22,255,2019,02,06
2019-01-14,28,Entire home/apt,172672,Real Bed,75,172672,Apartment,United States,False,1,New York,3,7,7,7,2019,01,14
2019-02-11,11,Entire home/apt,24671259,Real Bed,525,24671259,House,United States,True,8,New York,0,0,8,67,2019,02,11
2019-02-28,185,Entire home/apt,27698611,Real Bed,135,27698611,Townhouse,Spain,False,1,Barcelona,11,23,37,130,2019,02,28
2018-09-02,37,Entire home/apt,2629713,Real Bed,177,2629713,Condominium,United States,False,1,New York,0,0,0,0,2018,09,02
2015-11-18,24,Entire home/apt,27602162,Real Bed,150,27602162,Apartment,Canada,False,1,Montreal,0,0,0,0,2015,11,18
2018-12-31,44,Entire home/apt,2248444,Real Bed,206,2248444,Apartment,Turkey,False,5,Istanbul,15,22,52,260,2018,12,31
2018-08-11,5,Entire home/apt,2648876,Real Bed,119,2648876,Townhouse,Canada,False,1,Montreal,0,4,4,67,2018,08,11
2018-12-16,15,Private room,27636231,Real Bed,127,27636231,Apartment,Turkey,True,3,Istanbul,28,58,88,363,2018,12,16
2018-10-22,88,Entire home/apt,2620162,Real Bed,300,2620162,Condominium,United States,False,1,New York,1,13,39,277,2018,10,22
2017-03-04,5,Entire home/apt,28587936,Real Bed,200,28587936,Apartment,Australia,False,1,Sydney,17,47,77,352,2017,03,04
2019-02-11,19,Entire home/apt,15809545,Real Bed,65,15809545,Serviced apartment,Portugal,True,6,Porto,13,32,45,312,2019,02,11
2019-01-27,61,Entire home/apt,53657,Real Bed,189,53657,House,United States,True,2,New York,13,30,46,235,2019,01,27
2017-07-15,21,Entire home/apt,1980038,Real Bed,100,1980038,Apartment,Australia,True,3,Sydney,0,0,0,0,2017,07,15
2019-02-26,91,Private room,9122792,Real Bed,30,9122792,Apartment,Spain,False,1,Barcelona,3,7,8,166,2019,02,26
2019-02-11,142,Entire home/apt,27433447,Real Bed,147,27433447,Condominium,United States,True,2,New York,8,14,32,92,2019,02,11
2015-10-26,12,Entire home/apt,28255422,Real Bed,151,28255422,Apartment,United States,False,1,New York,0,0,0,0,2015,10,26
2015-12-01,6,Entire home/apt,21076284,Real Bed,240,21076284,House,Australia,False,1,Sydney,0,0,0,0,2015,12,01
2017-09-25,6,Entire home/apt,2791501,Real Bed,187,2791501,Apartment,Brazil,False,2,Rio De Janeiro,19,49,79,354,2017,09,25
2017-07-01,11,Entire home/apt,29117771,Real Bed,156,29117771,Apartment,Canada,False,1,Montreal,0,0,0,218,2017,07,01
2019-03-07,94,Private room,29153757,Real Bed,55,29153757,Apartment,Spain,True,2,Barcelona,13,28,54,326,2019,03,07
2017-10-15,12,Entire home/apt,9821857,Real Bed,250,9821857,Apartment,Australia,False,1,Sydney,0,0,0,0,2017,10,15
2016-11-27,1,Private room,10739456,Real Bed,591,10739456,Apartment,Turkey,False,5,Istanbul,30,60,90,365,2016,11,27
2018-05-10,4,Entire home/apt,10496350,Real Bed,1000,10496350,House,United States,True,63,New York,14,34,50,292,2018,05,10
2017-08-07,14,Entire home/apt,12243051,Real Bed,67,12243051,Apartment,Canada,False,1198,Montreal,10,36,63,139,2017,08,07
2018-10-14,56,Private room,28966470,Real Bed,30,28966470,Serviced apartment,Portugal,True,1,Porto,25,55,85,341,2018,10,14
2019-02-17,102,Entire home/apt,29616226,Real Bed,350,29616226,House,Australia,False,1,Sydney,23,41,71,326,2019,02,17
2015-02-15,2,Entire home/apt,2679225,Real Bed,754,2679225,Apartment,Hong Kong,False,1,Hong Kong,0,0,0,0,2015,02,15
2016-04-23,17,Private room,2776511,Real Bed,101,2776511,Apartment,Brazil,False,2,Rio De Janeiro,18,48,78,78,2016,04,23
2018-11-01,40,Private room,2822805,Real Bed,58,2822805,Apartment,United States,True,15,New York,27,57,87,266,2018,11,01
2019-03-01,127,Entire home/apt,5768957,Real Bed,169,5768957,Apartment,United States,True,1,New York,10,11,21,273,2019,03,01
2016-09-05,6,Private room,28548893,Real Bed,50,28548893,House,Canada,False,2,Montreal,30,60,90,365,2016,09,05
2019-01-27,37,Entire home/apt,2712998,Couch,300,2712998,Apartment,United States,True,2,New York,0,0,0,0,2019,01,27
2019-02-26,48,Entire home/apt,20633978,Real Bed,138,20633978,Apartment,Australia,True,1,Sydney,0,26,47,138,2019,02,26
2018-12-28,166,Entire home/apt,2812007,Real Bed,39,2812007,Apartment,Portugal,True,5,Porto,0,8,18,174,2018,12,28
